שם תחנה,תאריך,שעה- LST,כמות גשם(מ"מ)
נווה יער                                          ,08-01-2020,09:40,0.2
נווה יער                                          ,08-01-2020,09:50,0.1
נווה יער                                          ,08-01-2020,10:00,0.4
נווה יער                                          ,08-01-2020,10:10,0.1
נווה יער                                          ,08-01-2020,10:20,0.3
נווה יער                                          ,08-01-2020,10:30,0.2
נווה יער                                          ,08-01-2020,10:40,0.1
נווה יער                                          ,08-01-2020,10:50,0.1
נווה יער                                          ,08-01-2020,11:00,0.0
נווה יער                                          ,08-01-2020,11:10,0.3
נווה יער                                          ,08-01-2020,11:20,0.1
נווה יער                                          ,08-01-2020,11:30,0.1
